Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r,MTCO2e
Mammals,All species,0.5,Ensemble,1865,0.601,2309.96
Mammals,All species,0.5,Ensemble,1866,0.601,2347.4
Mammals,All species,0.5,Ensemble,1867,0.601,2426.49
Mammals,All species,0.5,Ensemble,1868,0.601,2461.67
Mammals,All species,0.5,Ensemble,1869,0.601,2535.26
Mammals,All species,0.5,Ensemble,1870,0.601,2568.52
Mammals,All species,0.5,Ensemble,1871,0.601,2651.61
Mammals,All species,0.5,Ensemble,1872,0.601,2805.06
Mammals,All species,0.5,Ensemble,1873,0.601,2910.03
Mammals,All species,0.5,Ensemble,1874,0.601,2835.53
Mammals,All species,0.5,Ensemble,1875,0.601,2975.62
Mammals,All species,0.5,Ensemble,1876,0.601,3016
Mammals,All species,0.5,Ensemble,1877,0.601,3067.16
Mammals,All species,0.5,Ensemble,1878,0.601,3090.95
Mammals,All species,0.5,Ensemble,1879,0.601,3221.87
Mammals,All species,0.5,Ensemble,1880,0.601,3466.18
Mammals,All species,0.5,Ensemble,1881,0.601,3535.83
Mammals,All species,0.5,Ensemble,1882,0.6,3664.01
Mammals,All species,0.5,Ensemble,1883,0.6,3812.37
Mammals,All species,0.5,Ensemble,1884,0.6,3847.57
Mammals,All species,0.5,Ensemble,1885,0.6,3877.67
Mammals,All species,0.5,Ensemble,1886,0.6,3925.95
Mammals,All species,0.5,Ensemble,1887,0.6,4052.51
Mammals,All species,0.5,Ensemble,1888,0.6,4324.25
Mammals,All species,0.5,Ensemble,1889,0.6,4339.29
Mammals,All species,0.5,Ensemble,1890,0.6,4601.05
Mammals,All species,0.5,Ensemble,1891,0.599,4752.98
Mammals,All species,0.5,Ensemble,1892,0.599,4791.43
Mammals,All species,0.5,Ensemble,1893,0.599,4771.07
Mammals,All species,0.5,Ensemble,1894,0.599,4897.12
Mammals,All species,0.5,Ensemble,1895,0.599,5102.3
Mammals,All species,0.5,Ensemble,1896,0.599,5225.58
Mammals,All species,0.5,Ensemble,1897,0.599,5406.76
Mammals,All species,0.5,Ensemble,1898,0.598,5618.41
Mammals,All species,0.5,Ensemble,1899,0.598,5990.29
Mammals,All species,0.5,Ensemble,1900,0.598,6242.25
Mammals,All species,0.5,Ensemble,1901,0.598,6398.4
Mammals,All species,0.5,Ensemble,1902,0.598,6525.69
Mammals,All species,0.5,Ensemble,1903,0.598,6960.58
Mammals,All species,0.5,Ensemble,1904,0.597,7034.49
Mammals,All species,0.5,Ensemble,1905,0.597,7371.01
Mammals,All species,0.5,Ensemble,1906,0.597,7678.75
Mammals,All species,0.5,Ensemble,1907,0.597,8452.3
Mammals,All species,0.5,Ensemble,1908,0.596,8234.47
Mammals,All species,0.5,Ensemble,1909,0.596,8487.3
Mammals,All species,0.5,Ensemble,1910,0.596,8827.21
Mammals,All species,0.5,Ensemble,1911,0.596,8957.82
Mammals,All species,0.5,Ensemble,1912,0.595,9309.66
Mammals,All species,0.5,Ensemble,1913,0.595,9927.85
Mammals,All species,0.5,Ensemble,1914,0.595,9229.24
Mammals,All species,0.5,Ensemble,1915,0.594,9142.34
Mammals,All species,0.5,Ensemble,1916,0.594,9685.77
Mammals,All species,0.5,Ensemble,1917,0.594,9993.44
Mammals,All species,0.5,Ensemble,1918,0.594,9896.8
Mammals,All species,0.5,Ensemble,1919,0.593,8905.55
Mammals,All species,0.5,Ensemble,1920,0.593,9993.64
Mammals,All species,0.5,Ensemble,1921,0.592,9036.88
Mammals,All species,0.5,Ensemble,1922,0.592,9440.31
Mammals,All species,0.5,Ensemble,1923,0.591,10458.99
Mammals,All species,0.5,Ensemble,1924,0.591,10516.44
Mammals,All species,0.5,Ensemble,1925,0.59,10671.69
Mammals,All species,0.5,Ensemble,1926,0.59,10557.28
Mammals,All species,0.5,Ensemble,1927,0.589,11402.16
Mammals,All species,0.5,Ensemble,1928,0.589,11401.07
Mammals,All species,0.5,Ensemble,1929,0.588,12110.35
Mammals,All species,0.5,Ensemble,1930,0.587,11421.35
Mammals,All species,0.5,Ensemble,1931,0.587,10502.01
Mammals,All species,0.5,Ensemble,1932,0.586,9763.69
Mammals,All species,0.5,Ensemble,1933,0.585,10175.85
Mammals,All species,0.5,Ensemble,1934,0.585,10875.6
Mammals,All species,0.5,Ensemble,1935,0.584,11323.5
Mammals,All species,0.5,Ensemble,1936,0.583,12197.97
Mammals,All species,0.5,Ensemble,1937,0.582,12904.77
Mammals,All species,0.5,Ensemble,1938,0.582,12355.64
Mammals,All species,0.5,Ensemble,1939,0.581,12957.99
Mammals,All species,0.5,Ensemble,1940,0.58,13783.93
Mammals,All species,0.5,Ensemble,1941,0.579,14098.08
Mammals,All species,0.5,Ensemble,1942,0.579,14192.13
Mammals,All species,0.5,Ensemble,1943,0.578,14682.31
Mammals,All species,0.5,Ensemble,1944,0.577,14690.47
Mammals,All species,0.5,Ensemble,1945,0.576,13012.78
Mammals,All species,0.5,Ensemble,1946,0.576,14143.72
Mammals,All species,0.5,Ensemble,1947,0.575,15465.85
Mammals,All species,0.5,Ensemble,1948,0.574,16207.23
Mammals,All species,0.5,Ensemble,1949,0.573,15916.8
Mammals,All species,0.5,Ensemble,1950,0.572,16890.93
Mammals,All species,0.5,Ensemble,1951,0.571,17999.91
Mammals,All species,0.5,Ensemble,1952,0.569,18289.06
Mammals,All species,0.5,Ensemble,1953,0.568,18807.37
Mammals,All species,0.5,Ensemble,1954,0.566,19294.46
Mammals,All species,0.5,Ensemble,1955,0.565,20897.93
Mammals,All species,0.5,Ensemble,1956,0.563,22089.56
Mammals,All species,0.5,Ensemble,1957,0.561,22826.03
Mammals,All species,0.5,Ensemble,1958,0.56,23548.55
Mammals,All species,0.5,Ensemble,1959,0.558,24752.49
Mammals,All species,0.5,Ensemble,1960,0.556,25988.11
Mammals,All species,0.5,Ensemble,1961,0.555,26188.78
Mammals,All species,0.5,Ensemble,1962,0.555,27104.02
Mammals,All species,0.5,Ensemble,1963,0.554,28523.2
Mammals,All species,0.5,Ensemble,1964,0.553,29803.1
Mammals,All species,0.5,Ensemble,1965,0.552,31127.83
Mammals,All species,0.5,Ensemble,1966,0.551,32601.15
Mammals,All species,0.5,Ensemble,1967,0.55,33451.89
Mammals,All species,0.5,Ensemble,1968,0.55,35010.35
Mammals,All species,0.5,Ensemble,1969,0.549,37112.04
Mammals,All species,0.5,Ensemble,1970,0.548,39614.23
Mammals,All species,0.5,Ensemble,1971,0.547,40530.42
Mammals,All species,0.5,Ensemble,1972,0.547,42211.48
Mammals,All species,0.5,Ensemble,1973,0.546,44280.37
Mammals,All species,0.5,Ensemble,1974,0.545,44121.82
Mammals,All species,0.5,Ensemble,1975,0.544,44050.01
Mammals,All species,0.5,Ensemble,1976,0.543,46057.62
Mammals,All species,0.5,Ensemble,1977,0.542,47041.32
Mammals,All species,0.5,Ensemble,1978,0.542,48596.89
Mammals,All species,0.5,Ensemble,1979,0.54,49858.01
Mammals,All species,0.5,Ensemble,1980,0.54,49454.78
Mammals,All species,0.5,Ensemble,1981,0.539,48207.63
Mammals,All species,0.5,Ensemble,1982,0.538,47704.35
Mammals,All species,0.5,Ensemble,1983,0.537,48048.05
Mammals,All species,0.5,Ensemble,1984,0.536,49506.89
Mammals,All species,0.5,Ensemble,1985,0.535,50883.29
Mammals,All species,0.5,Ensemble,1986,0.534,51424.55
Mammals,All species,0.5,Ensemble,1987,0.534,52670.11
Mammals,All species,0.5,Ensemble,1988,0.533,54519.88
Mammals,All species,0.5,Ensemble,1989,0.532,55424.76
Mammals,All species,0.5,Ensemble,1990,0.531,54478.18
Mammals,All species,0.5,Ensemble,1991,0.531,55314.77
Mammals,All species,0.5,Ensemble,1992,0.53,53864.92
Mammals,Critically Endangered,0.5,Ensemble,1850,0.224,1671.58
Mammals,Critically Endangered,0.5,Ensemble,1851,0.224,1685.14
Mammals,Critically Endangered,0.5,Ensemble,1852,0.224,1712.52
Mammals,Critically Endangered,0.5,Ensemble,1853,0.225,1744.62
Mammals,Critically Endangered,0.5,Ensemble,1854,0.225,1838.26
Mammals,Critically Endangered,0.5,Ensemble,1855,0.225,1855.61
Mammals,Critically Endangered,0.5,Ensemble,1856,0.225,1902.93
Mammals,Critically Endangered,0.5,Ensemble,1857,0.225,1918.21
Mammals,Critically Endangered,0.5,Ensemble,1858,0.225,1931.72
Mammals,Critically Endangered,0.5,Ensemble,1859,0.225,1977.01
Mammals,Critically Endangered,0.5,Ensemble,1860,0.225,2049.92
Mammals,Critically Endangered,0.5,Ensemble,1861,0.225,2096.42
Mammals,Critically Endangered,0.5,Ensemble,1862,0.225,2115.8
Mammals,Critically Endangered,0.5,Ensemble,1863,0.225,2174.59
Mammals,Critically Endangered,0.5,Ensemble,1864,0.225,2248.07
Mammals,Critically Endangered,0.5,Ensemble,1865,0.225,2309.96
Mammals,Critically Endangered,0.5,Ensemble,1866,0.225,2347.4
Mammals,Critically Endangered,0.5,Ensemble,1867,0.225,2426.49
Mammals,Critically Endangered,0.5,Ensemble,1868,0.225,2461.67
Mammals,Critically Endangered,0.5,Ensemble,1869,0.225,2535.26
Mammals,Critically Endangered,0.5,Ensemble,1870,0.225,2568.52
Mammals,Critically Endangered,0.5,Ensemble,1871,0.225,2651.61
Mammals,Critically Endangered,0.5,Ensemble,1872,0.225,2805.06
Mammals,Critically Endangered,0.5,Ensemble,1873,0.225,2910.03
Mammals,Critically Endangered,0.5,Ensemble,1874,0.225,2835.53
Mammals,Critically Endangered,0.5,Ensemble,1875,0.225,2975.62
Mammals,Critically Endangered,0.5,Ensemble,1876,0.225,3016
Mammals,Critically Endangered,0.5,Ensemble,1877,0.225,3067.16
Mammals,Critically Endangered,0.5,Ensemble,1878,0.225,3090.95
Mammals,Critically Endangered,0.5,Ensemble,1879,0.225,3221.87
Mammals,Critically Endangered,0.5,Ensemble,1880,0.225,3466.18
Mammals,Critically Endangered,0.5,Ensemble,1881,0.225,3535.83
Mammals,Critically Endangered,0.5,Ensemble,1882,0.225,3664.01
Mammals,Critically Endangered,0.5,Ensemble,1883,0.225,3812.37
Mammals,Critically Endangered,0.5,Ensemble,1884,0.225,3847.57
Mammals,Critically Endangered,0.5,Ensemble,1885,0.225,3877.67
Mammals,Critically Endangered,0.5,Ensemble,1886,0.225,3925.95
Mammals,Critically Endangered,0.5,Ensemble,1887,0.225,4052.51
Mammals,Critically Endangered,0.5,Ensemble,1888,0.225,4324.25
Mammals,Critically Endangered,0.5,Ensemble,1889,0.225,4339.29
Mammals,Critically Endangered,0.5,Ensemble,1890,0.225,4601.05
Mammals,Critically Endangered,0.5,Ensemble,1891,0.225,4752.98
Mammals,Critically Endangered,0.5,Ensemble,1892,0.224,4791.43
Mammals,Critically Endangered,0.5,Ensemble,1893,0.224,4771.07
Mammals,Critically Endangered,0.5,Ensemble,1894,0.224,4897.12
Mammals,Critically Endangered,0.5,Ensemble,1895,0.224,5102.3
Mammals,Critically Endangered,0.5,Ensemble,1896,0.224,5225.58
Mammals,Critically Endangered,0.5,Ensemble,1897,0.224,5406.76
Mammals,Critically Endangered,0.5,Ensemble,1898,0.224,5618.41
Mammals,Critically Endangered,0.5,Ensemble,1899,0.223,5990.29
Mammals,Critically Endangered,0.5,Ensemble,1900,0.223,6242.25
Mammals,Critically Endangered,0.5,Ensemble,1901,0.223,6398.4
Mammals,Critically Endangered,0.5,Ensemble,1902,0.223,6525.69
Mammals,Critically Endangered,0.5,Ensemble,1903,0.223,6960.58
Mammals,Critically Endangered,0.5,Ensemble,1904,0.223,7034.49
Mammals,Critically Endangered,0.5,Ensemble,1905,0.223,7371.01
Mammals,Critically Endangered,0.5,Ensemble,1906,0.222,7678.75
Mammals,Critically Endangered,0.5,Ensemble,1907,0.222,8452.3
Mammals,Critically Endangered,0.5,Ensemble,1908,0.222,8234.47
Mammals,Critically Endangered,0.5,Ensemble,1909,0.222,8487.3
Mammals,Critically Endangered,0.5,Ensemble,1910,0.222,8827.21
Mammals,Critically Endangered,0.5,Ensemble,1911,0.222,8957.82
Mammals,Critically Endangered,0.5,Ensemble,1912,0.221,9309.66
Mammals,Critically Endangered,0.5,Ensemble,1913,0.221,9927.85
Mammals,Critically Endangered,0.5,Ensemble,1914,0.22,9229.24
Mammals,Critically Endangered,0.5,Ensemble,1915,0.22,9142.34
Mammals,Critically Endangered,0.5,Ensemble,1916,0.22,9685.77
Mammals,Critically Endangered,0.5,Ensemble,1917,0.219,9993.44
Mammals,Critically Endangered,0.5,Ensemble,1918,0.219,9896.8
Mammals,Critically Endangered,0.5,Ensemble,1919,0.219,8905.55
Mammals,Critically Endangered,0.5,Ensemble,1920,0.218,9993.64
Mammals,Critically Endangered,0.5,Ensemble,1921,0.218,9036.88
Mammals,Critically Endangered,0.5,Ensemble,1922,0.218,9440.31
Mammals,Critically Endangered,0.5,Ensemble,1923,0.217,10458.99
Mammals,Critically Endangered,0.5,Ensemble,1924,0.217,10516.44
Mammals,Critically Endangered,0.5,Ensemble,1925,0.217,10671.69
Mammals,Critically Endangered,0.5,Ensemble,1926,0.217,10557.28
Mammals,Critically Endangered,0.5,Ensemble,1927,0.216,11402.16
Mammals,Critically Endangered,0.5,Ensemble,1928,0.216,11401.07
Mammals,Critically Endangered,0.5,Ensemble,1929,0.216,12110.35
Mammals,Critically Endangered,0.5,Ensemble,1930,0.215,11421.35
Mammals,Critically Endangered,0.5,Ensemble,1931,0.215,10502.01
Mammals,Critically Endangered,0.5,Ensemble,1932,0.215,9763.69
Mammals,Critically Endangered,0.5,Ensemble,1933,0.215,10175.85
Mammals,Critically Endangered,0.5,Ensemble,1934,0.214,10875.6
Mammals,Critically Endangered,0.5,Ensemble,1935,0.214,11323.5
Mammals,Critically Endangered,0.5,Ensemble,1936,0.214,12197.97
Mammals,Critically Endangered,0.5,Ensemble,1937,0.214,12904.77
Mammals,Critically Endangered,0.5,Ensemble,1938,0.213,12355.64
Mammals,Critically Endangered,0.5,Ensemble,1939,0.213,12957.99
Mammals,Critically Endangered,0.5,Ensemble,1940,0.213,13783.93
Mammals,Critically Endangered,0.5,Ensemble,1941,0.212,14098.08
Mammals,Critically Endangered,0.5,Ensemble,1942,0.212,14192.13
Mammals,Critically Endangered,0.5,Ensemble,1943,0.211,14682.31
Mammals,Critically Endangered,0.5,Ensemble,1944,0.21,14690.47
Mammals,Critically Endangered,0.5,Ensemble,1945,0.21,13012.78
Mammals,Critically Endangered,0.5,Ensemble,1946,0.209,14143.72
Mammals,Critically Endangered,0.5,Ensemble,1947,0.209,15465.85
Mammals,Critically Endangered,0.5,Ensemble,1948,0.208,16207.23
Mammals,Critically Endangered,0.5,Ensemble,1949,0.208,15916.8
Mammals,Critically Endangered,0.5,Ensemble,1950,0.207,16890.93
Mammals,Critically Endangered,0.5,Ensemble,1951,0.206,17999.91
Mammals,Critically Endangered,0.5,Ensemble,1952,0.206,18289.06
Mammals,Critically Endangered,0.5,Ensemble,1953,0.205,18807.37
Mammals,Critically Endangered,0.5,Ensemble,1954,0.204,19294.46
Mammals,Critically Endangered,0.5,Ensemble,1955,0.204,20897.93
Mammals,Critically Endangered,0.5,Ensemble,1956,0.203,22089.56
Mammals,Critically Endangered,0.5,Ensemble,1957,0.202,22826.03
Mammals,Critically Endangered,0.5,Ensemble,1958,0.202,23548.55
Mammals,Critically Endangered,0.5,Ensemble,1959,0.201,24752.49
Mammals,Critically Endangered,0.5,Ensemble,1960,0.2,25988.11
Mammals,Critically Endangered,0.5,Ensemble,1961,0.2,26188.78
Mammals,Critically Endangered,0.5,Ensemble,1962,0.199,27104.02
Mammals,Critically Endangered,0.5,Ensemble,1963,0.199,28523.2
Mammals,Critically Endangered,0.5,Ensemble,1964,0.198,29803.1
Mammals,Critically Endangered,0.5,Ensemble,1965,0.198,31127.83
Mammals,Critically Endangered,0.5,Ensemble,1966,0.198,32601.15
Mammals,Critically Endangered,0.5,Ensemble,1967,0.197,33451.89
Mammals,Critically Endangered,0.5,Ensemble,1968,0.197,35010.35
Mammals,Critically Endangered,0.5,Ensemble,1969,0.197,37112.04
Mammals,Critically Endangered,0.5,Ensemble,1970,0.196,39614.23
Mammals,Critically Endangered,0.5,Ensemble,1971,0.196,40530.42
Mammals,Critically Endangered,0.5,Ensemble,1972,0.196,42211.48
Mammals,Critically Endangered,0.5,Ensemble,1973,0.195,44280.37
Mammals,Critically Endangered,0.5,Ensemble,1974,0.195,44121.82
Mammals,Critically Endangered,0.5,Ensemble,1975,0.194,44050.01
Mammals,Critically Endangered,0.5,Ensemble,1976,0.194,46057.62
Mammals,Critically Endangered,0.5,Ensemble,1977,0.193,47041.32
Mammals,Critically Endangered,0.5,Ensemble,1978,0.193,48596.89
Mammals,Critically Endangered,0.5,Ensemble,1979,0.192,49858.01
Mammals,Critically Endangered,0.5,Ensemble,1980,0.192,49454.78
Mammals,Critically Endangered,0.5,Ensemble,1981,0.191,48207.63
Mammals,Critically Endangered,0.5,Ensemble,1982,0.19,47704.35
Mammals,Critically Endangered,0.5,Ensemble,1983,0.189,48048.05
Mammals,Critically Endangered,0.5,Ensemble,1984,0.188,49506.89
Mammals,Critically Endangered,0.5,Ensemble,1985,0.186,50883.29
Mammals,Critically Endangered,0.5,Ensemble,1986,0.185,51424.55
Mammals,Critically Endangered,0.5,Ensemble,1987,0.183,52670.11
Mammals,Critically Endangered,0.5,Ensemble,1988,0.182,54519.88
Mammals,Critically Endangered,0.5,Ensemble,1989,0.181,55424.76
Mammals,Critically Endangered,0.5,Ensemble,1990,0.18,54478.18
Mammals,Critically Endangered,0.5,Ensemble,1991,0.179,55314.77
Mammals,Critically Endangered,0.5,Ensemble,1992,0.178,53864.92
Mammals,Endangered,0.5,Ensemble,1850,0.371,1671.58
Mammals,Endangered,0.5,Ensemble,1851,0.371,1685.14
Mammals,Endangered,0.5,Ensemble,1852,0.371,1712.52
Mammals,Endangered,0.5,Ensemble,1853,0.371,1744.62
Mammals,Endangered,0.5,Ensemble,1854,0.371,1838.26
Mammals,Endangered,0.5,Ensemble,1855,0.371,1855.61
Mammals,Endangered,0.5,Ensemble,1856,0.37,1902.93
Mammals,Endangered,0.5,Ensemble,1857,0.37,1918.21
Mammals,Endangered,0.5,Ensemble,1858,0.37,1931.72
Mammals,Endangered,0.5,Ensemble,1859,0.37,1977.01
Mammals,Endangered,0.5,Ensemble,1860,0.37,2049.92
Mammals,Endangered,0.5,Ensemble,1861,0.37,2096.42
Mammals,Endangered,0.5,Ensemble,1862,0.37,2115.8
Mammals,Endangered,0.5,Ensemble,1863,0.369,2174.59
Mammals,Endangered,0.5,Ensemble,1864,0.369,2248.07
Mammals,Endangered,0.5,Ensemble,1865,0.369,2309.96
Mammals,Endangered,0.5,Ensemble,1866,0.369,2347.4
Mammals,Endangered,0.5,Ensemble,1867,0.369,2426.49
Mammals,Endangered,0.5,Ensemble,1868,0.369,2461.67
Mammals,Endangered,0.5,Ensemble,1869,0.369,2535.26
Mammals,Endangered,0.5,Ensemble,1870,0.368,2568.52
Mammals,Endangered,0.5,Ensemble,1871,0.368,2651.61
Mammals,Endangered,0.5,Ensemble,1872,0.368,2805.06
Mammals,Endangered,0.5,Ensemble,1873,0.368,2910.03
Mammals,Endangered,0.5,Ensemble,1874,0.367,2835.53
Mammals,Endangered,0.5,Ensemble,1875,0.367,2975.62
Mammals,Endangered,0.5,Ensemble,1876,0.367,3016
Mammals,Endangered,0.5,Ensemble,1877,0.367,3067.16
Mammals,Endangered,0.5,Ensemble,1878,0.366,3090.95
Mammals,Endangered,0.5,Ensemble,1879,0.366,3221.87
Mammals,Endangered,0.5,Ensemble,1880,0.366,3466.18
Mammals,Endangered,0.5,Ensemble,1881,0.366,3535.83
Mammals,Endangered,0.5,Ensemble,1882,0.366,3664.01
Mammals,Endangered,0.5,Ensemble,1883,0.365,3812.37
Mammals,Endangered,0.5,Ensemble,1884,0.365,3847.57
Mammals,Endangered,0.5,Ensemble,1885,0.365,3877.67
Mammals,Endangered,0.5,Ensemble,1886,0.365,3925.95
Mammals,Endangered,0.5,Ensemble,1887,0.365,4052.51
Mammals,Endangered,0.5,Ensemble,1888,0.365,4324.25
Mammals,Endangered,0.5,Ensemble,1889,0.364,4339.29
Mammals,Endangered,0.5,Ensemble,1890,0.364,4601.05
Mammals,Endangered,0.5,Ensemble,1891,0.364,4752.98
Mammals,Endangered,0.5,Ensemble,1892,0.364,4791.43
Mammals,Endangered,0.5,Ensemble,1893,0.364,4771.07
Mammals,Endangered,0.5,Ensemble,1894,0.363,4897.12
Mammals,Endangered,0.5,Ensemble,1895,0.363,5102.3
Mammals,Endangered,0.5,Ensemble,1896,0.363,5225.58
Mammals,Endangered,0.5,Ensemble,1897,0.363,5406.76
Mammals,Endangered,0.5,Ensemble,1898,0.363,5618.41
Mammals,Endangered,0.5,Ensemble,1899,0.362,5990.29
Mammals,Endangered,0.5,Ensemble,1900,0.362,6242.25
Mammals,Endangered,0.5,Ensemble,1901,0.362,6398.4
Mammals,Endangered,0.5,Ensemble,1902,0.362,6525.69
Mammals,Endangered,0.5,Ensemble,1903,0.362,6960.58
Mammals,Endangered,0.5,Ensemble,1904,0.362,7034.49
Mammals,Endangered,0.5,Ensemble,1905,0.362,7371.01
Mammals,Endangered,0.5,Ensemble,1906,0.362,7678.75
Mammals,Endangered,0.5,Ensemble,1907,0.362,8452.3
Mammals,Endangered,0.5,Ensemble,1908,0.361,8234.47
Mammals,Endangered,0.5,Ensemble,1909,0.361,8487.3
Mammals,Endangered,0.5,Ensemble,1910,0.361,8827.21
Mammals,Endangered,0.5,Ensemble,1911,0.361,8957.82
Mammals,Endangered,0.5,Ensemble,1912,0.36,9309.66
Mammals,Endangered,0.5,Ensemble,1913,0.36,9927.85
Mammals,Endangered,0.5,Ensemble,1914,0.36,9229.24
Mammals,Endangered,0.5,Ensemble,1915,0.359,9142.34
Mammals,Endangered,0.5,Ensemble,1916,0.359,9685.77
Mammals,Endangered,0.5,Ensemble,1917,0.358,9993.44
Mammals,Endangered,0.5,Ensemble,1918,0.358,9896.8
Mammals,Endangered,0.5,Ensemble,1919,0.357,8905.55
Mammals,Endangered,0.5,Ensemble,1920,0.357,9993.64
Mammals,Endangered,0.5,Ensemble,1921,0.357,9036.88
Mammals,Endangered,0.5,Ensemble,1922,0.357,9440.31
Mammals,Endangered,0.5,Ensemble,1923,0.357,10458.99
Mammals,Endangered,0.5,Ensemble,1924,0.357,10516.44
Mammals,Endangered,0.5,Ensemble,1925,0.357,10671.69
Mammals,Endangered,0.5,Ensemble,1926,0.356,10557.28
Mammals,Endangered,0.5,Ensemble,1927,0.356,11402.16
Mammals,Endangered,0.5,Ensemble,1928,0.356,11401.07
Mammals,Endangered,0.5,Ensemble,1929,0.356,12110.35
Mammals,Endangered,0.5,Ensemble,1930,0.356,11421.35
Mammals,Endangered,0.5,Ensemble,1931,0.356,10502.01
Mammals,Endangered,0.5,Ensemble,1932,0.356,9763.69
Mammals,Endangered,0.5,Ensemble,1933,0.356,10175.85
Mammals,Endangered,0.5,Ensemble,1934,0.355,10875.6
Mammals,Endangered,0.5,Ensemble,1935,0.355,11323.5
Mammals,Endangered,0.5,Ensemble,1936,0.355,12197.97
Mammals,Endangered,0.5,Ensemble,1937,0.355,12904.77
Mammals,Endangered,0.5,Ensemble,1938,0.355,12355.64
Mammals,Endangered,0.5,Ensemble,1939,0.355,12957.99
Mammals,Endangered,0.5,Ensemble,1940,0.354,13783.93
Mammals,Endangered,0.5,Ensemble,1941,0.354,14098.08
Mammals,Endangered,0.5,Ensemble,1942,0.353,14192.13
Mammals,Endangered,0.5,Ensemble,1943,0.352,14682.31
Mammals,Endangered,0.5,Ensemble,1944,0.351,14690.47
Mammals,Endangered,0.5,Ensemble,1945,0.35,13012.78
Mammals,Endangered,0.5,Ensemble,1946,0.349,14143.72
Mammals,Endangered,0.5,Ensemble,1947,0.349,15465.85
Mammals,Endangered,0.5,Ensemble,1948,0.348,16207.23
Mammals,Endangered,0.5,Ensemble,1949,0.347,15916.8
Mammals,Endangered,0.5,Ensemble,1950,0.346,16890.93
Mammals,Endangered,0.5,Ensemble,1951,0.345,17999.91
Mammals,Endangered,0.5,Ensemble,1952,0.345,18289.06
Mammals,Endangered,0.5,Ensemble,1953,0.344,18807.37
Mammals,Endangered,0.5,Ensemble,1954,0.344,19294.46
Mammals,Endangered,0.5,Ensemble,1955,0.343,20897.93
Mammals,Endangered,0.5,Ensemble,1956,0.342,22089.56
Mammals,Endangered,0.5,Ensemble,1957,0.342,22826.03
Mammals,Endangered,0.5,Ensemble,1958,0.341,23548.55
Mammals,Endangered,0.5,Ensemble,1959,0.34,24752.49
Mammals,Endangered,0.5,Ensemble,1960,0.339,25988.11
Mammals,Endangered,0.5,Ensemble,1961,0.339,26188.78
Mammals,Endangered,0.5,Ensemble,1962,0.338,27104.02
Mammals,Endangered,0.5,Ensemble,1963,0.338,28523.2
Mammals,Endangered,0.5,Ensemble,1964,0.337,29803.1
Mammals,Endangered,0.5,Ensemble,1965,0.337,31127.83
Mammals,Endangered,0.5,Ensemble,1966,0.336,32601.15
Mammals,Endangered,0.5,Ensemble,1967,0.336,33451.89
Mammals,Endangered,0.5,Ensemble,1968,0.335,35010.35
Mammals,Endangered,0.5,Ensemble,1969,0.335,37112.04
Mammals,Endangered,0.5,Ensemble,1970,0.335,39614.23
Mammals,Endangered,0.5,Ensemble,1971,0.334,40530.42
Mammals,Endangered,0.5,Ensemble,1972,0.334,42211.48
Mammals,Endangered,0.5,Ensemble,1973,0.333,44280.37
Mammals,Endangered,0.5,Ensemble,1974,0.333,44121.82
Mammals,Endangered,0.5,Ensemble,1975,0.332,44050.01
Mammals,Endangered,0.5,Ensemble,1976,0.332,46057.62
Mammals,Endangered,0.5,Ensemble,1977,0.331,47041.32
Mammals,Endangered,0.5,Ensemble,1978,0.33,48596.89
Mammals,Endangered,0.5,Ensemble,1979,0.33,49858.01
Mammals,Endangered,0.5,Ensemble,1980,0.329,49454.78
Mammals,Endangered,0.5,Ensemble,1981,0.328,48207.63
Mammals,Endangered,0.5,Ensemble,1982,0.327,47704.35
Mammals,Endangered,0.5,Ensemble,1983,0.326,48048.05
Mammals,Endangered,0.5,Ensemble,1984,0.325,49506.89
Mammals,Endangered,0.5,Ensemble,1985,0.324,50883.29
Mammals,Endangered,0.5,Ensemble,1986,0.322,51424.55
Mammals,Endangered,0.5,Ensemble,1987,0.321,52670.11
Mammals,Endangered,0.5,Ensemble,1988,0.32,54519.88
Mammals,Endangered,0.5,Ensemble,1989,0.319,55424.76
Mammals,Endangered,0.5,Ensemble,1990,0.317,54478.18
Mammals,Endangered,0.5,Ensemble,1991,0.317,55314.77
Mammals,Endangered,0.5,Ensemble,1992,0.316,53864.92
Mammals,Least Concern,0.5,Ensemble,1850,0.608,1671.58
Mammals,Least Concern,0.5,Ensemble,1851,0.608,1685.14
Mammals,Least Concern,0.5,Ensemble,1852,0.608,1712.52
Mammals,Least Concern,0.5,Ensemble,1853,0.608,1744.62
Mammals,Least Concern,0.5,Ensemble,1854,0.608,1838.26
Mammals,Least Concern,0.5,Ensemble,1855,0.608,1855.61
Mammals,Least Concern,0.5,Ensemble,1856,0.608,1902.93
Mammals,Least Concern,0.5,Ensemble,1857,0.608,1918.21
Mammals,Least Concern,0.5,Ensemble,1858,0.608,1931.72
Mammals,Least Concern,0.5,Ensemble,1859,0.608,1977.01
Mammals,Least Concern,0.5,Ensemble,1860,0.608,2049.92
Mammals,Least Concern,0.5,Ensemble,1861,0.608,2096.42
Mammals,Least Concern,0.5,Ensemble,1862,0.608,2115.8
Mammals,Least Concern,0.5,Ensemble,1863,0.608,2174.59
Mammals,Least Concern,0.5,Ensemble,1864,0.608,2248.07
Mammals,Least Concern,0.5,Ensemble,1865,0.608,2309.96
