Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r
Amphibians,All species,0.5,Ensemble,1810,0.527
Amphibians,All species,0.5,Ensemble,1811,0.527
Amphibians,All species,0.5,Ensemble,1812,0.527
Amphibians,All species,0.5,Ensemble,1813,0.527
Amphibians,All species,0.5,Ensemble,1814,0.527
Amphibians,All species,0.5,Ensemble,1815,0.527
Amphibians,All species,0.5,Ensemble,1816,0.527
Amphibians,All species,0.5,Ensemble,1817,0.527
Amphibians,All species,0.5,Ensemble,1818,0.527
Amphibians,All species,0.5,Ensemble,1819,0.527
Amphibians,All species,0.5,Ensemble,1820,0.527
Amphibians,All species,0.5,Ensemble,1821,0.527
Amphibians,All species,0.5,Ensemble,1822,0.527
Amphibians,All species,0.5,Ensemble,1823,0.527
Amphibians,All species,0.5,Ensemble,1824,0.527
Amphibians,All species,0.5,Ensemble,1825,0.527
Amphibians,All species,0.5,Ensemble,1826,0.526
Amphibians,All species,0.5,Ensemble,1827,0.526
Amphibians,All species,0.5,Ensemble,1828,0.526
Amphibians,All species,0.5,Ensemble,1829,0.526
Amphibians,All species,0.5,Ensemble,1830,0.526
Amphibians,All species,0.5,Ensemble,1831,0.526
Amphibians,All species,0.5,Ensemble,1832,0.526
Amphibians,All species,0.5,Ensemble,1833,0.526
Amphibians,All species,0.5,Ensemble,1834,0.526
Amphibians,All species,0.5,Ensemble,1835,0.526
Amphibians,All species,0.5,Ensemble,1836,0.526
Amphibians,All species,0.5,Ensemble,1837,0.526
Amphibians,All species,0.5,Ensemble,1838,0.526
Amphibians,All species,0.5,Ensemble,1839,0.526
Amphibians,All species,0.5,Ensemble,1840,0.526
Amphibians,All species,0.5,Ensemble,1841,0.526
Amphibians,All species,0.5,Ensemble,1842,0.526
Amphibians,All species,0.5,Ensemble,1843,0.525
Amphibians,All species,0.5,Ensemble,1844,0.525
Amphibians,All species,0.5,Ensemble,1845,0.525
Amphibians,All species,0.5,Ensemble,1846,0.525
Amphibians,All species,0.5,Ensemble,1847,0.525
Amphibians,All species,0.5,Ensemble,1848,0.525
Amphibians,All species,0.5,Ensemble,1849,0.525
Amphibians,All species,0.5,Ensemble,1850,0.525
Amphibians,All species,0.5,Ensemble,1851,0.524
Amphibians,All species,0.5,Ensemble,1852,0.524
Amphibians,All species,0.5,Ensemble,1853,0.524
Amphibians,All species,0.5,Ensemble,1854,0.524
Amphibians,All species,0.5,Ensemble,1855,0.524
Amphibians,All species,0.5,Ensemble,1856,0.524
Amphibians,All species,0.5,Ensemble,1857,0.524
Amphibians,All species,0.5,Ensemble,1858,0.524
Amphibians,All species,0.5,Ensemble,1859,0.523
Amphibians,All species,0.5,Ensemble,1860,0.523
Amphibians,All species,0.5,Ensemble,1861,0.523
Amphibians,All species,0.5,Ensemble,1862,0.523
Amphibians,All species,0.5,Ensemble,1863,0.523
Amphibians,All species,0.5,Ensemble,1864,0.523
Amphibians,All species,0.5,Ensemble,1865,0.524
Amphibians,All species,0.5,Ensemble,1866,0.524
Amphibians,All species,0.5,Ensemble,1867,0.524
Amphibians,All species,0.5,Ensemble,1868,0.524
Amphibians,All species,0.5,Ensemble,1869,0.524
Amphibians,All species,0.5,Ensemble,1870,0.524
Amphibians,All species,0.5,Ensemble,1871,0.524
Amphibians,All species,0.5,Ensemble,1872,0.523
Amphibians,All species,0.5,Ensemble,1873,0.523
Amphibians,All species,0.5,Ensemble,1874,0.523
Amphibians,All species,0.5,Ensemble,1875,0.523
Amphibians,All species,0.5,Ensemble,1876,0.523
Amphibians,All species,0.5,Ensemble,1877,0.523
Amphibians,All species,0.5,Ensemble,1878,0.522
Amphibians,All species,0.5,Ensemble,1879,0.522
Amphibians,All species,0.5,Ensemble,1880,0.522
Amphibians,All species,0.5,Ensemble,1881,0.522
Amphibians,All species,0.5,Ensemble,1882,0.522
Amphibians,All species,0.5,Ensemble,1883,0.522
Amphibians,All species,0.5,Ensemble,1884,0.522
Amphibians,All species,0.5,Ensemble,1885,0.521
Amphibians,All species,0.5,Ensemble,1886,0.521
Amphibians,All species,0.5,Ensemble,1887,0.521
Amphibians,All species,0.5,Ensemble,1888,0.521
Amphibians,All species,0.5,Ensemble,1889,0.521
Amphibians,All species,0.5,Ensemble,1890,0.521
Amphibians,All species,0.5,Ensemble,1891,0.521
Amphibians,All species,0.5,Ensemble,1892,0.521
Amphibians,All species,0.5,Ensemble,1893,0.52
Amphibians,All species,0.5,Ensemble,1894,0.52
Amphibians,All species,0.5,Ensemble,1895,0.52
Amphibians,All species,0.5,Ensemble,1896,0.52
Amphibians,All species,0.5,Ensemble,1897,0.52
Amphibians,All species,0.5,Ensemble,1898,0.52
Amphibians,All species,0.5,Ensemble,1899,0.52
Amphibians,All species,0.5,Ensemble,1900,0.52
Amphibians,All species,0.5,Ensemble,1901,0.519
Amphibians,All species,0.5,Ensemble,1902,0.519
Amphibians,All species,0.5,Ensemble,1903,0.519
Amphibians,All species,0.5,Ensemble,1904,0.519
Amphibians,All species,0.5,Ensemble,1905,0.519
Amphibians,All species,0.5,Ensemble,1906,0.519
Amphibians,All species,0.5,Ensemble,1907,0.519
Amphibians,All species,0.5,Ensemble,1908,0.519
Amphibians,All species,0.5,Ensemble,1909,0.519
Amphibians,All species,0.5,Ensemble,1910,0.518
Amphibians,All species,0.5,Ensemble,1911,0.518
Amphibians,All species,0.5,Ensemble,1912,0.518
Amphibians,All species,0.5,Ensemble,1913,0.518
Amphibians,All species,0.5,Ensemble,1914,0.518
Amphibians,All species,0.5,Ensemble,1915,0.517
Amphibians,All species,0.5,Ensemble,1916,0.517
Amphibians,All species,0.5,Ensemble,1917,0.517
Amphibians,All species,0.5,Ensemble,1918,0.517
Amphibians,All species,0.5,Ensemble,1919,0.516
Amphibians,All species,0.5,Ensemble,1920,0.516
Amphibians,All species,0.5,Ensemble,1921,0.516
Amphibians,All species,0.5,Ensemble,1922,0.516
Amphibians,All species,0.5,Ensemble,1923,0.516
Amphibians,All species,0.5,Ensemble,1924,0.515
Amphibians,All species,0.5,Ensemble,1925,0.515
Amphibians,All species,0.5,Ensemble,1926,0.515
Amphibians,All species,0.5,Ensemble,1927,0.515
Amphibians,All species,0.5,Ensemble,1928,0.514
Amphibians,All species,0.5,Ensemble,1929,0.514
Amphibians,All species,0.5,Ensemble,1930,0.514
Amphibians,All species,0.5,Ensemble,1931,0.513
Amphibians,All species,0.5,Ensemble,1932,0.513
Amphibians,All species,0.5,Ensemble,1933,0.513
Amphibians,All species,0.5,Ensemble,1934,0.512
Amphibians,All species,0.5,Ensemble,1935,0.512
Amphibians,All species,0.5,Ensemble,1936,0.511
Amphibians,All species,0.5,Ensemble,1937,0.511
Amphibians,All species,0.5,Ensemble,1938,0.51
Amphibians,All species,0.5,Ensemble,1939,0.51
Amphibians,All species,0.5,Ensemble,1940,0.509
Amphibians,All species,0.5,Ensemble,1941,0.509
Amphibians,All species,0.5,Ensemble,1942,0.509
Amphibians,All species,0.5,Ensemble,1943,0.508
Amphibians,All species,0.5,Ensemble,1944,0.507
Amphibians,All species,0.5,Ensemble,1945,0.507
Amphibians,All species,0.5,Ensemble,1946,0.506
Amphibians,All species,0.5,Ensemble,1947,0.506
Amphibians,All species,0.5,Ensemble,1948,0.505
Amphibians,All species,0.5,Ensemble,1949,0.504
Amphibians,All species,0.5,Ensemble,1950,0.504
Amphibians,All species,0.5,Ensemble,1951,0.503
Amphibians,All species,0.5,Ensemble,1952,0.502
Amphibians,All species,0.5,Ensemble,1953,0.502
Amphibians,All species,0.5,Ensemble,1954,0.501
Amphibians,All species,0.5,Ensemble,1955,0.501
Amphibians,All species,0.5,Ensemble,1956,0.5
Amphibians,All species,0.5,Ensemble,1957,0.499
Amphibians,All species,0.5,Ensemble,1958,0.499
Amphibians,All species,0.5,Ensemble,1959,0.498
Amphibians,All species,0.5,Ensemble,1960,0.497
Amphibians,All species,0.5,Ensemble,1961,0.496
Amphibians,All species,0.5,Ensemble,1962,0.496
Amphibians,All species,0.5,Ensemble,1963,0.495
Amphibians,All species,0.5,Ensemble,1964,0.494
Amphibians,All species,0.5,Ensemble,1965,0.494
Amphibians,All species,0.5,Ensemble,1966,0.493
Amphibians,All species,0.5,Ensemble,1967,0.492
Amphibians,All species,0.5,Ensemble,1968,0.491
Amphibians,All species,0.5,Ensemble,1969,0.491
Amphibians,All species,0.5,Ensemble,1970,0.49
Amphibians,All species,0.5,Ensemble,1971,0.49
Amphibians,All species,0.5,Ensemble,1972,0.489
Amphibians,All species,0.5,Ensemble,1973,0.488
Amphibians,All species,0.5,Ensemble,1974,0.488
Amphibians,All species,0.5,Ensemble,1975,0.487
Amphibians,All species,0.5,Ensemble,1976,0.486
Amphibians,All species,0.5,Ensemble,1977,0.486
Amphibians,All species,0.5,Ensemble,1978,0.485
Amphibians,All species,0.5,Ensemble,1979,0.484
Amphibians,All species,0.5,Ensemble,1980,0.483
Amphibians,All species,0.5,Ensemble,1981,0.483
Amphibians,All species,0.5,Ensemble,1982,0.482
Amphibians,All species,0.5,Ensemble,1983,0.482
Amphibians,All species,0.5,Ensemble,1984,0.481
Amphibians,All species,0.5,Ensemble,1985,0.481
Amphibians,All species,0.5,Ensemble,1986,0.48
Amphibians,All species,0.5,Ensemble,1987,0.479
Amphibians,All species,0.5,Ensemble,1988,0.479
Amphibians,All species,0.5,Ensemble,1989,0.478
Amphibians,All species,0.5,Ensemble,1990,0.477
Amphibians,All species,0.5,Ensemble,1991,0.477
Amphibians,All species,0.5,Ensemble,1992,0.477
Amphibians,Critically Endangered,0.5,Ensemble,1500,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1501,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1502,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1503,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1504,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1505,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1506,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1507,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1508,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1509,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1510,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1511,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1512,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1513,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1514,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1515,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1516,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1517,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1518,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1519,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1520,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1521,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1522,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1523,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1524,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1525,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1526,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1527,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1528,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1529,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1530,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1531,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1532,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1533,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1534,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1535,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1536,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1537,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1538,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1539,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1540,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1541,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1542,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1543,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1544,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1545,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1546,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1547,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1548,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1549,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1550,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1551,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1552,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1553,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1554,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1555,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1556,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1557,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1558,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1559,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1560,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1561,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1562,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1563,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1564,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1565,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1566,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1567,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1568,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1569,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1570,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1571,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1572,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1573,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1574,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1575,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1576,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1577,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1578,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1579,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1580,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1581,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1582,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1583,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1584,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1585,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1586,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1587,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1588,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1589,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1590,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1591,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1592,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1593,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1594,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1595,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1596,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1597,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1598,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1599,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1600,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1601,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1602,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1603,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1604,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1605,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1606,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1607,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1608,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1609,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1610,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1611,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1612,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1613,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1614,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1615,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1616,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1617,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1618,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1619,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1620,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1621,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1622,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1623,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1624,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1625,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1626,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1627,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1628,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1629,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1630,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1631,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1632,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1633,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1634,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1635,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1636,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1637,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1638,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1639,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1640,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1641,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1642,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1643,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1644,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1645,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1646,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1647,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1648,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1649,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1650,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1651,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1652,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1653,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1654,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1655,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1656,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1657,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1658,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1659,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1660,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1661,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1662,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1663,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1664,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1665,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1666,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1667,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1668,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1669,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1670,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1671,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1672,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1673,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1674,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1675,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1676,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1677,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1678,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1679,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1680,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1681,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1682,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1683,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1684,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1685,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1686,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1687,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1688,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1689,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1690,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1691,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1692,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1693,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1694,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1695,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1696,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1697,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1698,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1699,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1700,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1701,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1702,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1703,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1704,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1705,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1706,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1707,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1708,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1709,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1710,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1711,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1712,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1713,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1714,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1715,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1716,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1717,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1718,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1719,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1720,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1721,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1722,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1723,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1724,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1725,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1726,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1727,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1728,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1729,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1730,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1731,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1732,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1733,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1734,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1735,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1736,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1737,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1738,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1739,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1740,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1741,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1742,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1743,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1744,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1745,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1746,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1747,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1748,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1749,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1750,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1751,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1752,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1753,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1754,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1755,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1756,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1757,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1758,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1759,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1760,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1761,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1762,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1763,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1764,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1765,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1766,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1767,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1768,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1769,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1770,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1771,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1772,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1773,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1774,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1775,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1776,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1777,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1778,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1779,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1780,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1781,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1782,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1783,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1784,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1785,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1786,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1787,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1788,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1789,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1790,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1791,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1792,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1793,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1794,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1795,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1796,0.054
